anime_id,title,score,rank,popularity,members,start_date,end_date,type,episodes,,
334,Marmalade Boy,7.41,2410,3147,60109,1/01/1994,1/01/1995,TV,76,,
335,Matantei Loki Ragnarok,7.24,3246,3917,40871,1/01/2003,1/01/2003,TV,26,,
336,Ginyuu Mokushiroku Meine Liebe,6.43,7786,6136,14056,1/01/2004,1/01/2005,TV,13,,
337,Psychic Academy,6.18,9258,6396,12692,1/01/2002,1/01/2002,TV,24,,
338,Versailles no Bara,8.35,253,2167,111706,1/01/1979,1/01/1980,TV,40,,
339,Serial Experiments Lain,8.1,558,236,872436,1/01/1998,1/01/1998,TV,13,,
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.54,1879,4809,26135,1/01/2004,1/01/2004,TV,26,,
341,Spiral: Suiri no Kizuna,7.2,3507,3312,54934,1/01/2002,1/01/2003,TV,25,,
342,Starship Operators,6.92,4872,5657,17453,1/01/2005,1/01/2005,TV,13,,
343,Tsukuyomi: Moon Phase,6.92,4878,2662,80835,1/01/2004,1/01/2005,TV,25,,
344,Futatsu no Spica,7.34,2739,6613,11721,1/01/2003,1/01/2004,TV,20,,
345,Eikoku Koi Monogatari Emma,7.61,1617,3028,64359,1/01/2005,1/01/2005,TV,12,,
346,W: Wish,6.11,9640,5718,16934,1/01/2004,1/01/2004,TV,13,,
347,Wild Arms: Twilight Venom,6.62,6588,7276,9298,1/01/1999,1/01/2000,TV,22,,
348,Binzume Yousei,6.44,7691,5294,20822,1/01/2003,1/01/2003,TV,13,,
349,Magical Canan,6.06,9947,7982,7385,1/01/2005,1/01/2005,TV,13,,
350,Ojamajo Doremi,7.34,2756,3100,61955,1/01/1999,1/01/2000,TV,51,,
351,Ojamajo Doremi Sharp,7.47,2167,4918,24806,1/01/2000,1/01/2001,TV,49,,
352,Motto! Ojamajo Doremi,7.47,2166,4977,23995,1/01/2001,1/01/2002,TV,50,,
353,Ojamajo Doremi Dokkaan!,7.74,1250,5421,19493,1/01/2002,1/01/2003,TV,51,,
355,Shakugan no Shana,7.44,2282,441,554248,1/01/2005,1/01/2006,TV,24,,
356,Fate/stay night,7.27,3107,188,989969,1/01/2006,1/01/2006,TV,24,,
357,Bokusatsu Tenshi Dokuro-chan,6.53,7128,1266,215348,1/01/2005,1/01/2005,OVA,4,,
358,"Iriya no Sora, UFO no Natsu",6.88,5068,4746,27181,1/01/2005,1/01/2005,OVA,6,,
359,I'll/CKBC,6.16,9413,8728,5956,1/01/2002,1/01/2003,OVA,2,,
360,Himiko-den,6.13,9585,8141,7007,1/01/1999,1/01/1999,TV,12,,
362,Memories Off 2nd,6.08,9853,9582,4583,1/01/2003,1/01/2003,OVA,3,,
363,Memories Off 3.5,6.09,9770,10043,4003,1/01/2004,1/01/2004,OVA,4,,
364,Gallery Fake,7.4,2459,5738,16799,1/01/2005,1/01/2005,TV,37,,
365,Fake,6.5,7320,5081,22887,1/01/1998,1/01/1998,OVA,1,,
367,Akazukin Chacha OVA,7.02,4428,10845,3137,1/01/1995,1/01/1996,OVA,3,,
369,Boogiepop wa Warawanai,7.15,3782,1726,150115,1/01/2000,1/01/2000,TV,12,,
370,Burn Up Excess,6.53,7130,6209,13643,1/01/1997,1/01/1998,TV,13,,
371,Cardcaptor Sakura Movie 1,7.63,1564,2255,105121,1/01/1999,1/01/1999,Movie,1,,
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,397,2027,122364,1/01/2000,1/01/2000,Movie,1,,
373,Bannou Bunka Neko-Musume,6.68,6210,6049,14548,1/01/1992,1/01/1994,OVA,6,,
374,Bannou Bunka Neko-Musume DASH!,6.28,8688,8208,6880,1/01/1998,1/01/1998,OVA,12,,
375,Bannou Bunka Neko-Musume (1998),6.5,7313,7093,9948,1/01/1998,1/01/1998,TV,12,,
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.12,3960,1342,201705,1/01/2005,1/01/2005,Special,1,,
377,eX-Driver,6.67,6306,6290,13194,1/01/2000,1/01/2001,OVA,6,,
378,eX-Driver the Movie,6.57,6878,8585,6159,1/01/2002,1/01/2002,Movie,1,,
379,Heppoko Jikken Animation Excel♥Saga,7.48,2136,2099,117348,1/01/1999,1/01/2000,TV,26,,
380,Fushigi Yuugi OVA,7.12,3963,4942,24589,1/01/1996,1/01/1997,OVA,3,,
381,Fushigi Yuugi: Dai Ni Bu,7.23,3314,5166,22028,1/01/1997,1/01/1998,OVA,6,,
382,Futari Ecchi,6.31,8499,3972,39562,1/01/2002,1/01/2004,OVA,4,,
383,Galaxy Angel,7.01,4498,4404,31866,1/01/2001,1/01/2001,TV,24,,
384,Gantz,6.97,4685,700,378527,1/01/2004,1/01/2004,TV,13,,
385,Gilgamesh,6.59,6785,3667,45972,1/01/2003,1/01/2004,TV,26,,
386,H2,7.23,3319,6789,10985,1/01/1995,1/01/1996,TV,41,,
387,Haibane Renmei,7.99,718,839,323402,1/01/2002,1/01/2002,TV,13,,
388,Capeta,7.82,1049,3867,41824,1/01/2005,1/01/2006,TV,52,,
389,Karas,7.35,2671,2983,66548,1/01/2005,1/01/2007,OVA,6,,
390,Suzuka,7.16,3694,2029,122072,1/01/2005,1/01/2005,TV,26,,
391,Tales of Phantasia The Animation,6.76,5738,4952,24456,1/01/2004,1/01/2006,OVA,4,,
392,Yuu☆Yuu☆Hakusho,8.46,172,302,740630,1/01/1992,1/01/1995,TV,112,,
393,Escaflowne,7.05,4276,2735,77346,1/01/2000,1/01/2000,Movie,1,,
394,Ai Yori Aoshi: Enishi,7.11,3974,3107,61841,1/01/2003,1/01/2003,TV,12,,
395,Gantz 2nd Stage,7.01,4499,1571,170357,1/01/2004,1/01/2004,TV,13,,
396,Seikai no Senki,7.64,1513,4139,36341,1/01/2000,1/01/2000,TV,13,,
397,Seikai no Senki II,7.77,1174,4861,25522,1/01/2001,1/01/2001,TV,10,,
398,Seikai no Senki III,7.61,1600,5498,18850,1/01/2005,1/01/2005,OVA,2,,
399,Seikai no Senki Special,7.16,3690,10356,3610,1/01/2001,1/01/2001,TV Special,1,,
400,Seihou Bukyou Outlaw Star,7.83,1029,1589,167816,1/01/1998,1/01/1998,TV,24,,
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.96,754,2515,88954,1/01/2001,1/01/2002,OVA,2,,
402,Otogi Juushi Akazukin OVA,6.32,8447,11881,2331,1/01/2005,1/01/2005,OVA,1,,
403,Hanaukyou Maid-tai,6.56,6968,4241,34617,1/01/2001,1/01/2001,TV,12,,
404,Bastard!! Ankoku no Hakaishin,6.68,6211,3565,48179,1/01/1992,1/01/1993,OVA,6,,
405,Blood: The Last Vampire,6.86,5195,2062,119778,1/01/2000,1/01/2000,Movie,1,,
406,Buzzer Beater,6.49,7398,5735,16804,1/01/2005,1/01/2005,TV,13,,
407,Tantei Gakuen Q,7.73,1268,4073,37631,1/01/2003,1/01/2004,TV,45,,
408,Final Fantasy VII: Last Order,7.28,3028,2946,68199,1/01/2005,1/01/2005,Special,1,,
411,Gun x Sword,7.24,3291,2619,82910,1/01/2005,1/01/2005,TV,26,,
412,Kore ga Watashi no Goshujinsama,6.51,7255,2667,80560,1/01/2005,1/01/2005,TV,12,,
415,Tonari no Yamada-kun,7.09,4113,3371,53214,1/01/1999,1/01/1999,Movie,1,,
416,Kurenai no Buta,7.96,750,972,280248,1/01/1992,1/01/1992,Movie,1,,
417,Ragnarök The Animation,6.45,7657,3412,52214,1/01/2004,1/01/2004,TV,26,,
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,7.22,3349,4913,24883,1/01/1991,1/01/1991,Movie,1,,
419,Samurai Deeper Kyou,6.88,5092,3163,59470,1/01/2002,1/01/2002,TV,26,,
420,Spriggan,6.68,6190,3924,40670,1/01/1998,1/01/1998,Movie,1,,
421,Stratos 4,6.62,6576,6197,13713,1/01/2003,1/01/2003,TV,13,,
422,Stratos 4 OVA,6.65,6381,10145,3889,1/01/2004,1/01/2004,OVA,2,,
423,Stratos 4 Advance,6.77,5662,9991,4057,1/01/2005,1/01/2006,OVA,6,,
424,Dirty Pair,7.22,3371,4067,37750,1/01/1985,1/01/1985,TV,24,,
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,6.33,8365,7782,7828,1/01/2002,1/01/2002,OVA,2,,
427,Kaleido Star,7.9,861,2462,91687,1/01/2003,1/01/2004,TV,51,,
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,7.44,2273,5944,15273,1/01/2004,1/01/2004,OVA,1,,
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,7.83,1021,5890,15647,1/01/2005,1/01/2005,OVA,1,,
430,Fullmetal Alchemist: The Conqueror of Shamballa,7.5,2038,779,343862,1/01/2005,1/01/2005,Movie,1,,
431,Howl no Ugoku Shiro,8.67,77,99,1458259,1/01/2004,1/01/2004,Movie,1,,
432,Iria: Zeiram The Animation,7.05,4283,4512,30306,1/01/1994,1/01/1994,OVA,6,,
433,"Kumo no Mukou, Yakusoku no Basho",7.41,2407,1200,229373,1/01/2004,1/01/2004,Movie,1,,
435,Magic Knight Rayearth,7.45,2228,2727,77530,1/01/1994,1/01/1995,TV,20,,
437,Perfect Blue,8.55,131,278,795414,1/01/1998,1/01/1998,Movie,1,,
438,Phantom The Animation,6.44,7733,5935,15339,1/01/2004,1/01/2004,OVA,3,,
440,Shoujo Kakumei Utena,8.23,382,1138,241859,1/01/1997,1/01/1997,TV,39,,
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,7.68,1418,3156,59673,1/01/1999,1/01/1999,Movie,1,,
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,7.13,3905,866,315688,1/01/2004,1/01/2004,Movie,1,,
443,Onegai☆Teacher: Himitsu na Futari,7.26,3155,3462,50719,1/01/2002,1/01/2002,OVA,1,,
444,Maria-sama ga Miteru: Haru,7.61,1638,4521,30126,1/01/2004,1/01/2004,TV,13,,
445,Tales of Eternia The Animation,6.18,9269,5513,18688,1/01/2001,1/01/2001,TV,13,,
446,Weiß Kreuz Glühen,6.51,7291,6711,11312,1/01/2002,1/01/2003,TV,13,,
447,Weiß Kreuz,6.67,6292,5346,20296,1/01/1998,1/01/1998,TV,25,,
448,Tenjou Tenge: The Ultimate Fight,6.99,4593,3752,44170,1/01/2005,1/01/2005,OVA,2,,
449,InuYasha Movie 4: Guren no Houraijima,7.55,1854,2357,98523,1/01/2004,1/01/2004,Movie,1,,
450,InuYasha Movie 2: Kagami no Naka no Mugenjou,7.67,1438,2176,110532,1/01/2002,1/01/2002,Movie,1,,
451,InuYasha Movie 3: Tenka Hadou no Ken,7.8,1087,2078,118703,1/01/2003,1/01/2003,Movie,1,,
452,InuYasha Movie 1: Toki wo Koeru Omoi,7.56,1794,2196,108862,1/01/2001,1/01/2001,Movie,1,,
454,.hack//Gift,6.08,9819,5212,21519,1/01/2003,1/01/2003,OVA,1,,
455,Fantastic Children,7.49,2086,4135,36372,1/01/2004,1/01/2005,TV,26,,
456,Gokujou Seitokai,6.91,4977,5219,21476,1/01/2005,1/01/2005,TV,26,,
457,Mushishi,8.65,80,223,890213,1/01/2005,1/01/2006,TV,26,,
458,Buttobi!! CPU,6.2,9117,6500,12173,1/01/1997,1/01/1997,OVA,3,,
459,One Piece Movie 01,7.09,4098,1709,151445,1/01/2000,1/01/2000,Movie,1,,
460,One Piece Movie 02: Nejimaki-jima no Daibouken,7.08,4167,2181,110258,1/01/2001,1/01/2001,Movie,1,,
461,One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,6.82,5415,2399,94903,1/01/2002,1/01/2002,Movie,1,,
462,One Piece Movie 04: Dead End no Bouken,7.51,2004,2136,114071,1/01/2003,1/01/2003,Movie,1,,
463,One Piece Movie 05: Norowareta Seiken,7.09,4099,2452,92073,1/01/2004,1/01/2004,Movie,1,,
464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,7.78,1143,2068,119291,1/01/2005,1/01/2005,Movie,1,,
465,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,7.16,3737,2610,83477,1/01/2006,1/01/2006,Movie,1,,
466,One Piece: Taose! Kaizoku Ganzack,6.69,6165,3715,44965,1/01/1998,1/01/1998,OVA,1,,
467,Koukaku Kidoutai: Stand Alone Complex,8.42,198,621,418776,1/01/2002,1/01/2003,TV,26,,
468,Innocence,7.78,1135,1537,174676,1/01/2004,1/01/2004,Movie,1,,
469,Karin,7.1,4067,1446,185860,1/01/2005,1/01/2006,TV,24,,
470,Okusama wa Joshikousei (TV),6.3,8554,4462,30895,1/01/2005,1/01/2005,TV,13,,
471,To Heart 2,6.47,7492,5083,22870,1/01/2005,1/01/2006,TV,13,,
472,To Heart,6.59,6755,4507,30342,1/01/1999,1/01/1999,TV,13,,
473,Tide-Line Blue,6.57,6918,7543,8517,1/01/2005,1/01/2005,TV,12,,
474,Macross Plus,7.7,1362,3326,54418,1/01/1994,1/01/1995,OVA,4,,
475,Hotori: Tada Saiwai wo Koinegau,6.85,5283,8188,6933,1/01/2005,1/01/2005,TV Special,1,,
476,Ginban Kaleidoscope,7.29,2963,3413,52202,1/01/2005,1/01/2005,TV,12,,
477,Aria the Animation,7.68,1401,1538,174550,1/01/2005,1/01/2005,TV,13,,
478,Sousei no Aquarion,7.08,4183,2647,81623,1/01/2005,1/01/2005,TV,26,,
479,Ueki no Housoku,7.71,1337,1999,124556,1/01/2005,1/01/2006,TV,51,,
481,Yu☆Gi☆Oh! Duel Monsters,7.51,2015,615,422447,1/01/2000,1/01/2004,TV,224,,
482,Yu☆Gi☆Oh! Duel Monsters GX,7.22,3362,1192,231209,1/01/2004,1/01/2008,TV,180,,
483,Kurau Phantom Memory,7.27,3063,4291,33894,1/01/2004,1/01/2004,TV,24,,
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,7.3,2950,6947,10449,1/01/2001,1/01/2001,Movie,1,,
485,Damekko Doubutsu,7.22,3369,6651,11621,1/01/2005,1/01/2005,TV,26,,
486,Kino no Tabi: The Beautiful World,8.28,324,767,348221,1/01/2003,1/01/2003,TV,13,,
487,Girls Bravo: Second Season,6.59,6787,2385,96221,1/01/2005,1/01/2005,TV,13,,
488,Ichigo Mashimaro,7.62,1582,1991,125439,1/01/2005,1/01/2005,TV,12,,
489,Kamichu!,7.35,2670,2952,67925,1/01/2005,1/01/2005,TV,12,,
490,Paniponi Dash!,7.42,2344,2962,67413,1/01/2005,1/01/2005,TV,26,,
492,Armitage III: Dual-Matrix,6.79,5586,5330,20448,1/01/2002,1/01/2002,Movie,1,,
493,Armitage III: Poly-Matrix,7.04,4346,5672,17337,1/01/1996,1/01/1996,Movie,1,,
495,Bakuretsu Hunters,6.64,6477,4906,24980,1/01/1995,1/01/1996,TV,26,,
496,Kamui no Ken,6.61,6637,7634,8267,1/01/1985,1/01/1985,Movie,1,,
497,Yami to Boushi to Hon no Tabibito,6.5,7305,4348,32824,1/01/2003,1/01/2003,TV,13,,
498,Haja Taisei Dangaiou,6.14,9506,7416,8877,1/01/1987,1/01/1989,OVA,3,,
499,Makai Toshi Shinjuku,6.17,9333,4559,29662,1/01/1988,1/01/1988,OVA,1,,
501,Doraemon,7.4,2457,5175,21978,1/01/1973,1/01/1973,TV,26,,
502,Dragon Ball Movie 1: Shen Long no Densetsu,6.74,5857,2801,74264,1/01/1986,1/01/1986,Movie,1,,
504,Garou Densetsu: The Motion Picture,6.56,6964,5930,15381,1/01/1994,1/01/1994,Movie,1,,
505,Fushigiboshi no☆Futagohime,7.28,3030,6164,13854,1/01/2005,1/01/2006,TV,51,,
506,Glass no Kamen,7.33,2799,6948,10450,1/01/1984,1/01/1984,TV,23,,
507,Gravitation: Lyrics of Love,6.87,5139,4269,34201,1/01/1999,1/01/1999,OVA,2,,
508,Tottoko Hamtarou,7.02,4463,3032,64299,1/01/2000,1/01/2006,TV,296,,
509,I My Me! Strawberry Eggs,6.73,5939,3913,40961,1/01/2001,1/01/2001,TV,13,,
511,Kidou Shinsengumi Moeyo Ken TV,6.12,9610,8200,6905,1/01/2005,1/01/2005,TV,13,,
512,Majo no Takkyuubin,8.23,377,373,647052,1/01/1989,1/01/1989,Movie,1,,
513,Tenkuu no Shiro Laputa,8.26,345,464,527803,1/01/1986,1/01/1986,Movie,1,,
514,Cossette no Shouzou,6.77,5683,2714,78132,1/01/2004,1/01/2004,OVA,3,,
516,Keroro Gunsou,7.7,1359,2627,82529,1/01/2004,1/01/2011,TV,358,,
517,School Rumble: Ichi Gakki Hoshuu,7.7,1340,3104,61881,1/01/2005,1/01/2005,OVA,2,,
518,Mahou no Princess Minky Momo,6.91,4936,6718,11287,1/01/1982,1/01/1983,TV,63,,
519,Mahoraba: Heartful Days,7.28,3049,4668,28060,1/01/2005,1/01/2005,TV,26,,
520,Marmalade Boy Movie,7.28,3050,6535,12040,1/01/1995,1/01/1995,Movie,1,,
521,Mermaid Melody Pichi Pichi Pitch,7.21,3416,2523,88059,1/01/2003,1/01/2004,TV,52,,
522,Metropolis,7.52,1982,2093,117828,1/01/2001,1/01/2001,Movie,1,,
523,Tonari no Totoro,8.25,349,144,1142990,1/01/1988,1/01/1988,Movie,1,,
524,Onegai☆Twins: Natsu wa Owaranai,6.98,4651,4440,31192,1/01/2004,1/01/2004,OVA,1,,
525,Otogizoushi,6.9,5006,5426,19454,1/01/2004,1/01/2005,TV,26,,
526,Boku no Chikyuu wo Mamotte,7.07,4206,5087,22815,1/01/1993,1/01/1994,OVA,6,,
527,Pokemon,7.41,2414,354,670397,1/01/1997,1/01/2002,TV,276,,
528,Pokemon Movie 01: Mewtwo no Gyakushuu,7.67,1446,967,280816,1/01/1998,1/01/1998,Movie,1,,
529,Saishuu Heiki Kanojo,7.13,3865,2275,103587,1/01/2002,1/01/2002,TV,13,,
530,Bishoujo Senshi Sailor Moon,7.75,1218,643,408419,1/01/1992,1/01/1993,TV,46,,
531,Bishoujo Senshi Sailor Moon R: The Movie,7.73,1272,2867,71385,1/01/1993,1/01/1993,Movie,1,,
532,Bishoujo Senshi Sailor Moon S,7.91,838,1669,156628,1/01/1994,1/01/1995,TV,38,,
533,Sensei no Ojikan: Dokidoki School Hours,6.64,6460,7200,9599,1/01/2004,1/01/2004,TV,13,,
534,Slayers,7.72,1291,1701,151973,1/01/1995,1/01/1995,TV,26,,
535,Slayers Next,8.01,690,2782,75051,1/01/1996,1/01/1996,TV,26,,
536,Slayers: The Motion Picture,7.26,3165,4784,26473,1/01/1995,1/01/1995,Movie,1,,
538,Shin Tenchi Muyou!,6.87,5168,3977,39524,1/01/1997,1/01/1997,TV,26,,
539,Tenchi Muyou! Ryououki,7.6,1660,3221,57525,1/01/1992,1/01/1993,OVA,6,,
540,Tenchi Muyou! Ryououki 2nd Season,7.6,1661,4486,30590,1/01/1994,1/01/1995,OVA,6,,
541,Tenchi Muyou! Ryououki 3rd Season,7.26,3169,5117,22493,1/01/2003,1/01/2005,OVA,6,,
543,Vampire Hunter D (2000),7.97,738,1168,234688,1/01/2000,1/01/2000,Movie,1,,
544,Venus Senki,6.77,5668,5599,17925,1/01/1989,1/01/1989,Movie,1,,
547,Wind: A Breath of Heart OVA,6.12,9632,10462,3486,1/01/2004,1/01/2004,OVA,3,,
548,Wonderful Days,6.97,4671,4110,36868,1/01/2003,1/01/2003,Movie,1,,
550,Yu☆Gi☆Oh!,7.25,3194,1035,264256,1/01/1998,1/01/1998,TV,27,,
551,Grappler Baki: Saidai Tournament-hen,7.48,2134,2288,102346,1/01/2001,1/01/2001,TV,24,,
552,Digimon Adventure,7.78,1149,617,421346,1/01/1999,1/01/2000,TV,54,,
553,Yami no Matsuei,7.01,4483,3185,58624,1/01/2000,1/01/2000,TV,13,,
554,Koutetsu Tenshi Kurumi,6.73,5887,4748,27163,1/01/1999,1/01/2000,TV,24,,
555,Koutetsu Tenshi Kurumi 2,6.26,8806,6287,13201,1/01/2001,1/01/2001,TV,12,,
557,Koutetsu Tenshi Kurumi Encore,6.65,6424,7769,7863,1/01/2000,1/01/2000,OVA,4,,
558,Major S2,8.17,459,2760,75933,1/01/2005,1/01/2006,TV,26,,
559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,6.26,8822,7816,7744,1/01/2003,1/01/2003,OVA,1,,
560,Soukyuu no Fafner: Dead Aggressor - Right of Left,7.35,2693,5796,16318,1/01/2005,1/01/2005,TV Special,1,,
561,Sakura Taisen,6.84,5330,4551,29765,1/01/2000,1/01/2000,TV,25,,
562,Sakura Taisen: Le Nouveau Paris,6.35,8197,10298,3661,1/01/2004,1/01/2005,OVA,3,,
563,DNA²,6.62,6600,3575,47972,1/01/1994,1/01/1994,TV,12,,
564,Puni Puni☆Poemii,6.51,7271,4186,35459,1/01/2001,1/01/2001,OVA,2,,
565,Steamboy,7.31,2858,2497,89763,1/01/2004,1/01/2004,Movie,1,,
566,Tetsuwan Birdy,7.06,4248,4220,35041,1/01/1996,1/01/1997,OVA,4,,
567,The Big O,7.53,1945,2246,105551,1/01/1999,1/01/2003,TV,26,,
568,Bubblegum Crisis Tokyo 2040,7.08,4138,3799,43327,1/01/1998,1/01/1999,TV,26,,
569,Musekinin Kanchou Tylor,7.83,1027,3337,54142,1/01/1993,1/01/1993,TV,26,,
570,Jin-Rou,7.78,1136,1353,200630,1/01/2000,1/01/2000,Movie,1,,
572,Kaze no Tani no Nausicaä,8.36,244,644,406954,1/01/1984,1/01/1984,Movie,1,,
573,Saber Marionette J,7.33,2781,4147,36241,1/01/1996,1/01/1997,TV,25,,
576,Magikano,6.3,8547,4104,36930,1/01/2006,1/01/2006,TV,13,,
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,6.11,9665,7158,9722,1/01/2006,1/01/2006,TV,13,,
578,Hotaru no Haka,8.54,135,299,747436,1/01/1988,1/01/1988,Movie,1,,
579,Battle Programmer Shirase,6.84,5290,4050,38095,1/01/2003,1/01/2004,TV,15,,
580,Kogepan,6.75,5793,8266,6749,1/01/2001,1/01/2001,TV,10,,
581,Honoo no Labyrinth,6.18,9229,6251,13406,1/01/2000,1/01/2000,OVA,2,,
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.6,1658,6207,13665,1/01/1998,1/01/1998,TV,48,,
584,Noein: Mou Hitori no Kimi e,7.55,1865,2386,96170,1/01/2005,1/01/2006,TV,24,,
585,Mimi wo Sumaseba,8.22,391,662,398660,1/01/1995,1/01/1995,Movie,1,,
586,Ayakashi: Japanese Classic Horror,7.37,2585,2603,84208,1/01/2006,1/01/2006,TV,11,,
587,Hanbun no Tsuki ga Noboru Sora,7.44,2268,2264,104458,1/01/2006,1/01/2006,TV,6,,
589,Ginga Nagareboshi Gin,8.02,678,4556,29716,1/01/1986,1/01/1986,TV,21,,
590,Kage kara Mamoru!,6.56,6976,4681,27954,1/01/2006,1/01/2006,TV,12,,
591,Amaenaide yo!!,6.41,7884,2697,78755,1/01/2005,1/01/2005,TV,12,,
592,PopoloCrois,6.78,5637,11412,2662,1/01/2003,1/01/2004,TV,26,,
593,Mugen no Ryvius,7.4,2473,3587,47717,1/01/1999,1/01/2000,TV,26,,
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.76,5724,2398,94949,1/01/2003,1/01/2003,Special,1,,
595,X OVA,6.74,5835,6013,14772,1/01/2001,1/01/2001,OVA,1,,
596,Chobits: Chibits,6.96,4697,3556,48332,1/01/2003,1/01/2003,Special,1,,
597,Neko no Ongaeshi,7.71,1328,908,299743,1/01/2002,1/01/2002,Movie,1,,
598,Jinzou Ningen Kikaider The Animation,6.98,4631,6717,11295,1/01/2000,1/01/2001,TV,13,,
599,Yuugen Kaisha,6.52,7201,7693,8072,1/01/1994,1/01/1995,OVA,4,,
601,Nekojiru-sou,7.32,2831,2558,86108,1/01/2001,1/01/2001,OVA,1,,
602,KO Seiki Beast Sanjuushi,6.48,7445,10104,3935,1/01/1992,1/01/1993,OVA,7,,
603,Futari wa Precure,7.12,3964,3186,58596,1/01/2004,1/01/2005,TV,49,,
604,Mahou no Stage Fancy Lala,7.14,3831,6191,13750,1/01/1998,1/01/1998,TV,26,,
605,Tenshi ni Narumon!,6.76,5739,7343,9110,1/01/1999,1/01/1999,TV,26,,
606,Kazemakase Tsukikage Ran,7.09,4087,5443,19307,1/01/2000,1/01/2000,TV,13,,
607,Otogi Juushi Akazukin,6.92,4921,7461,8750,1/01/2006,1/01/2007,TV,39,,
608,Sakura Taisen: Katsudou Shashin,6.41,7864,7801,7767,1/01/2001,1/01/2001,Movie,1,,
609,Saishuu Heiki Kanojo: Another Love Song,7.04,4326,5430,19420,1/01/2005,1/01/2005,OVA,2,,
610,Popotan,6.26,8821,4767,26777,1/01/2003,1/01/2003,TV,12,,
612,PetoPeto-san,6.48,7458,7695,8070,1/01/2005,1/01/2005,TV,13,,
613,Onmyou Taisenki,7.12,3933,8271,6735,1/01/2004,1/01/2005,TV,52,,
614,Okusama wa Mahou Shoujo,6.31,8464,6685,11435,1/01/2005,1/01/2005,TV,13,,
615,Nurse Witch Komugi-chan Magikarte,6.64,6451,5358,20156,1/01/2002,1/01/2004,OVA,5,,
616,Nurse Angel Ririka SOS,6.92,4918,8696,5995,1/01/1995,1/01/1996,TV,35,,
617,Juubee Ninpuuchou,7.61,1627,1673,156344,1/01/1993,1/01/1993,Movie,1,,
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,6.65,6420,3586,47705,1/01/2003,1/01/2003,TV,13,,
620,Takahashi Rumiko Gekijou Ningyo no Mori,7.01,4474,4478,30678,1/01/2003,1/01/2003,TV,11,,
621,Night Walker: Mayonaka no Tantei,6.89,5063,4999,23749,1/01/1998,1/01/1998,TV,12,,
622,Natsu-iro no Sunadokei,6.42,7835,7178,9661,1/01/2004,1/01/2004,OVA,2,,
623,Shichinin no Nana,6.72,5987,7484,8692,1/01/2002,1/01/2002,TV,25,,
626,Mamotte Shugogetten!,6.63,6535,7008,10276,1/01/1998,1/01/1999,TV,22,,
627,Major S1,8.2,414,2220,106993,1/01/2004,1/01/2005,TV,26,,
629,Mahoutsukai Tai!,7.02,4453,6487,12239,1/01/1996,1/01/1997,OVA,6,,
630,Mahoutsukai Tai! (TV),6.72,5971,6265,13346,1/01/1999,1/01/1999,TV,13,,
631,Mahoromatic Summer Special,7.06,4238,6518,12090,1/01/2003,1/01/2003,Special,1,,
632,Mahoromatic End Year Special,6.87,5156,8131,7024,1/01/2001,1/01/2001,TV Special,1,,
633,Legend of Basara,7.26,3146,6011,14793,1/01/1998,1/01/1998,TV,13,,
634,Koi Kaze,6.98,4638,2502,89373,1/01/2004,1/01/2004,TV,13,,
635,Juubee-chan: Lovely Gantai no Himitsu,6.66,6345,5281,20931,1/01/1999,1/01/1999,TV,13,,
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.82,5402,6439,12523,1/01/2004,1/01/2004,TV,13,,
637,Iketeru Futari,6.51,7244,5210,21527,1/01/1999,1/01/1999,TV,16,,
641,Ichigo 100% Special 2,6.79,5606,5375,20030,1/01/2005,1/01/2005,Special,1,,
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,6.8,5523,5371,20031,1/01/2004,1/01/2004,Special,1,,
644,Hachimitsu to Clover Specials,7.63,1568,4367,32422,1/01/2005,1/01/2006,Special,2,,
645,Hikaru no Go: Hokuto Hai e no Michi,7.93,814,4845,25740,1/01/2004,1/01/2004,Special,1,,
646,Haunted Junction,6.63,6524,9058,5388,1/01/1997,1/01/1997,TV,12,,
